player_name,category,team,book,line,site_projection,diff,diff_pct,direction
Justice Hill,touchdowns,bal,caesars,0.5,0.148,-0.352,-70.4,Under
Bryce Young,touchdowns,car,draftkings,0.5,0.148,-0.352,-70.4,Under
Darius Slayton,receiving-yards,nyg,sleeper,13.5,23.0,9.5,70.37,Over
Christian McCaffrey,first-touchdown-scorer,sfo,hardrock,0.5,0.15,-0.35,-70.0,Under
Christian McCaffrey,first-touchdown-scorer,sfo,draftkings,0.5,0.15,-0.35,-70.0,Under
Christian McCaffrey,first-touchdown-scorer,sfo,fanatics,0.5,0.15,-0.35,-70.0,Under
Christian McCaffrey,first-touchdown-scorer,sfo,caesars,0.5,0.15,-0.35,-70.0,Under
Christian McCaffrey,first-touchdown-scorer,sfo,fanduel,0.5,0.15,-0.35,-70.0,Under
Ashton Jeanty,first-touchdown-scorer,lvr,draftkings,0.5,0.15,-0.35,-70.0,Under
Ashton Jeanty,first-touchdown-scorer,lvr,caesars,0.5,0.15,-0.35,-70.0,Under
Ashton Jeanty,first-touchdown-scorer,lvr,hardrock,0.5,0.15,-0.35,-70.0,Under
Ashton Jeanty,first-touchdown-scorer,lvr,fanduel,0.5,0.15,-0.35,-70.0,Under
TreVeyon Henderson,receiving-yards,nwe,riverscasino,6.5,11.0,4.5,69.23,Over
Tank Bigsby,touchdowns,phi,fanatics,0.5,0.156,-0.344,-68.8,Under
Andrei Iosivas,touchdowns,cin,hardrock,0.5,0.156,-0.344,-68.8,Under
Andrei Iosivas,touchdowns,cin,draftkings,0.5,0.156,-0.344,-68.8,Under
Jauan Jennings,touchdowns,min,draftkings,0.5,0.156,-0.344,-68.8,Under
Jauan Jennings,touchdowns,min,fanatics,0.5,0.156,-0.344,-68.8,Under
Darren Waller,touchdowns,car,fanatics,0.5,0.156,-0.344,-68.8,Under
Jauan Jennings,touchdowns,min,caesars,0.5,0.156,-0.344,-68.8,Under
Tank Bigsby,touchdowns,phi,fanduel,0.5,0.156,-0.344,-68.8,Under
Jauan Jennings,touchdowns,min,fanduel,0.5,0.156,-0.344,-68.8,Under
Tank Bigsby,touchdowns,phi,caesars,0.5,0.156,-0.344,-68.8,Under
Jauan Jennings,touchdowns,min,hardrock,0.5,0.156,-0.344,-68.8,Under
Andrei Iosivas,touchdowns,cin,fanatics,0.5,0.156,-0.344,-68.8,Under
Darren Waller,touchdowns,car,caesars,0.5,0.156,-0.344,-68.8,Under
Darren Waller,touchdowns,car,fanduel,0.5,0.156,-0.344,-68.8,Under
Jalen Nailor,touchdowns,lvr,fanatics,0.5,0.156,-0.344,-68.8,Under
Andrei Iosivas,touchdowns,cin,caesars,0.5,0.156,-0.344,-68.8,Under
Andrei Iosivas,touchdowns,cin,fanduel,0.5,0.156,-0.344,-68.8,Under
Jalen Nailor,touchdowns,lvr,caesars,0.5,0.156,-0.344,-68.8,Under
Jalen Nailor,touchdowns,lvr,hardrock,0.5,0.156,-0.344,-68.8,Under
Darren Waller,touchdowns,car,draftkings,0.5,0.156,-0.344,-68.8,Under
Jalen Nailor,touchdowns,lvr,fanduel,0.5,0.156,-0.344,-68.8,Under
Darren Waller,touchdowns,car,hardrock,0.5,0.156,-0.344,-68.8,Under
Tank Bigsby,touchdowns,phi,draftkings,0.5,0.156,-0.344,-68.8,Under
Tank Bigsby,touchdowns,phi,hardrock,0.5,0.156,-0.344,-68.8,Under
Jalen Nailor,touchdowns,lvr,draftkings,0.5,0.156,-0.344,-68.8,Under
Brock Purdy,interceptions,sfo,fanduel,0.5,0.84,0.33999999999999997,68.0,Over
Omarion Hampton,first-touchdown-scorer,lac,fanduel,0.5,0.16,-0.33999999999999997,-68.0,Under
Omarion Hampton,first-touchdown-scorer,lac,draftkings,0.5,0.16,-0.33999999999999997,-68.0,Under
Omarion Hampton,first-touchdown-scorer,lac,hardrock,0.5,0.16,-0.33999999999999997,-68.0,Under
Omarion Hampton,first-touchdown-scorer,lac,caesars,0.5,0.16,-0.33999999999999997,-68.0,Under
Brock Purdy,interceptions,sfo,caesars,0.5,0.84,0.33999999999999997,68.0,Over
Brock Purdy,interceptions,sfo,riverscasino,0.5,0.84,0.33999999999999997,68.0,Over
Brock Purdy,interceptions,sfo,sleeper,0.5,0.84,0.33999999999999997,68.0,Over
Brock Purdy,interceptions,sfo,hardrock,0.5,0.84,0.33999999999999997,68.0,Over
Brock Purdy,interceptions,sfo,draftkings,0.5,0.84,0.33999999999999997,68.0,Over
Mike Gesicki,receiving-yards,cin,fanatics,15.5,26.0,10.5,67.74,Over
Oronde Gadsden,touchdowns,lac,hardrock,0.5,0.165,-0.33499999999999996,-67.0,Under
Gunnar Helm,touchdowns,ten,hardrock,0.5,0.165,-0.33499999999999996,-67.0,Under
Gunnar Helm,touchdowns,ten,caesars,0.5,0.165,-0.33499999999999996,-67.0,Under
Oronde Gadsden,touchdowns,lac,caesars,0.5,0.165,-0.33499999999999996,-67.0,Under
TreVeyon Henderson,touchdowns,nwe,draftkings,0.5,0.165,-0.33499999999999996,-67.0,Under
Oronde Gadsden,touchdowns,lac,draftkings,0.5,0.165,-0.33499999999999996,-67.0,Under
Oronde Gadsden,touchdowns,lac,fanatics,0.5,0.165,-0.33499999999999996,-67.0,Under
Oronde Gadsden,touchdowns,lac,fanduel,0.5,0.165,-0.33499999999999996,-67.0,Under
TreVeyon Henderson,touchdowns,nwe,fanduel,0.5,0.165,-0.33499999999999996,-67.0,Under
TreVeyon Henderson,touchdowns,nwe,caesars,0.5,0.165,-0.33499999999999996,-67.0,Under
Gunnar Helm,touchdowns,ten,fanduel,0.5,0.165,-0.33499999999999996,-67.0,Under
Gunnar Helm,touchdowns,ten,draftkings,0.5,0.165,-0.33499999999999996,-67.0,Under
Adonai Mitchell,touchdowns,nyj,fanduel,0.5,0.165,-0.33499999999999996,-67.0,Under
Terrance Ferguson,touchdowns,,fanduel,0.5,0.165,-0.33499999999999996,-67.0,Under
Terrance Ferguson,touchdowns,,hardrock,0.5,0.165,-0.33499999999999996,-67.0,Under
Terrance Ferguson,touchdowns,,caesars,0.5,0.165,-0.33499999999999996,-67.0,Under
Terrance Ferguson,touchdowns,,draftkings,0.5,0.165,-0.33499999999999996,-67.0,Under
Adonai Mitchell,touchdowns,nyj,caesars,0.5,0.165,-0.33499999999999996,-67.0,Under
Adonai Mitchell,touchdowns,nyj,hardrock,0.5,0.165,-0.33499999999999996,-67.0,Under
Adonai Mitchell,touchdowns,nyj,fanatics,0.5,0.165,-0.33499999999999996,-67.0,Under
TreVeyon Henderson,touchdowns,nwe,hardrock,0.5,0.165,-0.33499999999999996,-67.0,Under
Adonai Mitchell,touchdowns,nyj,draftkings,0.5,0.165,-0.33499999999999996,-67.0,Under
Justice Hill,receptions,bal,fanatics,1.5,2.5,1.0,66.67,Over
Mike Gesicki,receptions,cin,hardrock,1.5,2.5,1.0,66.67,Over
Justice Hill,receptions,bal,hardrock,1.5,2.5,1.0,66.67,Over
Mike Gesicki,receptions,cin,sleeper,1.5,2.5,1.0,66.67,Over
Mike Gesicki,receptions,cin,fanatics,1.5,2.5,1.0,66.67,Over
Justice Hill,receptions,bal,sleeper,1.5,2.5,1.0,66.67,Over
Tyjae Spears,rush-attempts,ten,sleeper,4.5,7.5,3.0,66.67,Over
Dontayvion Wicks,receptions,phi,hardrock,1.5,2.5,1.0,66.67,Over
Jonathan Taylor,first-touchdown-scorer,ind,hardrock,0.5,0.17,-0.32999999999999996,-66.0,Under
Jonathan Taylor,first-touchdown-scorer,ind,fanatics,0.5,0.17,-0.32999999999999996,-66.0,Under
Jonathan Taylor,first-touchdown-scorer,ind,draftkings,0.5,0.17,-0.32999999999999996,-66.0,Under
Jonathan Taylor,first-touchdown-scorer,ind,caesars,0.5,0.17,-0.32999999999999996,-66.0,Under
Jonathan Taylor,first-touchdown-scorer,ind,fanduel,0.5,0.17,-0.32999999999999996,-66.0,Under
Drake Maye,touchdowns,nwe,fanatics,0.5,0.173,-0.327,-65.4,Under
Malik Washington,touchdowns,mia,hardrock,0.5,0.173,-0.327,-65.4,Under
Emanuel Wilson,touchdowns,sea,caesars,0.5,0.173,-0.327,-65.4,Under
Malik Washington,touchdowns,mia,fanduel,0.5,0.173,-0.327,-65.4,Under
Malik Washington,touchdowns,mia,draftkings,0.5,0.173,-0.327,-65.4,Under
Emanuel Wilson,touchdowns,sea,fanduel,0.5,0.173,-0.327,-65.4,Under
Emanuel Wilson,touchdowns,sea,fanatics,0.5,0.173,-0.327,-65.4,Under
Malik Washington,touchdowns,mia,caesars,0.5,0.173,-0.327,-65.4,Under
Malik Washington,touchdowns,mia,fanatics,0.5,0.173,-0.327,-65.4,Under
Drake Maye,touchdowns,nwe,draftkings,0.5,0.173,-0.327,-65.4,Under
Drake Maye,touchdowns,nwe,hardrock,0.5,0.173,-0.327,-65.4,Under
KC Concepcion,touchdowns,cle,draftkings,0.5,0.173,-0.327,-65.4,Under
KC Concepcion,touchdowns,cle,caesars,0.5,0.173,-0.327,-65.4,Under
Emanuel Wilson,touchdowns,sea,hardrock,0.5,0.173,-0.327,-65.4,Under
Emanuel Wilson,touchdowns,sea,draftkings,0.5,0.173,-0.327,-65.4,Under
Drake Maye,touchdowns,nwe,fanduel,0.5,0.173,-0.327,-65.4,Under
KC Concepcion,touchdowns,cle,fanatics,0.5,0.173,-0.327,-65.4,Under
KC Concepcion,touchdowns,cle,fanduel,0.5,0.173,-0.327,-65.4,Under
Drake Maye,touchdowns,nwe,caesars,0.5,0.173,-0.327,-65.4,Under
Justice Hill,receiving-yards,bal,fanduel,11.5,19.0,7.5,65.22,Over
Justice Hill,receiving-yards,bal,draftkings,11.5,19.0,7.5,65.22,Over
Justice Hill,receiving-yards,bal,caesars,11.5,19.0,7.5,65.22,Over
Justice Hill,receiving-yards,bal,sleeper,11.5,19.0,7.5,65.22,Over
Derrick Henry,first-touchdown-scorer,bal,hardrock,0.5,0.18,-0.32,-64.0,Under
Derrick Henry,first-touchdown-scorer,bal,caesars,0.5,0.18,-0.32,-64.0,Under
Derrick Henry,first-touchdown-scorer,bal,draftkings,0.5,0.18,-0.32,-64.0,Under
Bijan Robinson,first-touchdown-scorer,atl,draftkings,0.5,0.18,-0.32,-64.0,Under
Bijan Robinson,first-touchdown-scorer,atl,caesars,0.5,0.18,-0.32,-64.0,Under
Bijan Robinson,first-touchdown-scorer,atl,hardrock,0.5,0.18,-0.32,-64.0,Under
Bijan Robinson,first-touchdown-scorer,atl,fanatics,0.5,0.18,-0.32,-64.0,Under
Bijan Robinson,first-touchdown-scorer,atl,fanduel,0.5,0.18,-0.32,-64.0,Under
Derrick Henry,first-touchdown-scorer,bal,fanatics,0.5,0.18,-0.32,-64.0,Under
Derrick Henry,first-touchdown-scorer,bal,fanduel,0.5,0.18,-0.32,-64.0,Under
Tyler Shough,interceptions,nor,hardrock,0.5,0.82,0.31999999999999995,64.0,Over
Tyler Shough,interceptions,nor,caesars,0.5,0.82,0.31999999999999995,64.0,Over
Tyler Shough,interceptions,nor,sleeper,0.5,0.82,0.31999999999999995,64.0,Over
Tyler Shough,interceptions,nor,draftkings,0.5,0.82,0.31999999999999995,64.0,Over
Rashod Bateman,touchdowns,bal,fanduel,0.5,0.181,-0.319,-63.8,Under
Rashod Bateman,touchdowns,bal,fanatics,0.5,0.181,-0.319,-63.8,Under
Makai Lemon,touchdowns,phi,fanduel,0.5,0.181,-0.319,-63.8,Under
Makai Lemon,touchdowns,phi,caesars,0.5,0.181,-0.319,-63.8,Under
Rashod Bateman,touchdowns,bal,hardrock,0.5,0.181,-0.319,-63.8,Under
Rashod Bateman,touchdowns,bal,caesars,0.5,0.181,-0.319,-63.8,Under
Rashod Bateman,touchdowns,bal,draftkings,0.5,0.181,-0.319,-63.8,Under
Mike Gesicki,touchdowns,cin,draftkings,0.5,0.181,-0.319,-63.8,Under
Dontayvion Wicks,touchdowns,phi,draftkings,0.5,0.181,-0.319,-63.8,Under
Matthew Golden,touchdowns,gnb,hardrock,0.5,0.181,-0.319,-63.8,Under
Dontayvion Wicks,touchdowns,phi,fanatics,0.5,0.181,-0.319,-63.8,Under
Dontayvion Wicks,touchdowns,phi,fanduel,0.5,0.181,-0.319,-63.8,Under
Mike Gesicki,touchdowns,cin,fanduel,0.5,0.181,-0.319,-63.8,Under
Mike Gesicki,touchdowns,cin,caesars,0.5,0.181,-0.319,-63.8,Under
Mike Gesicki,touchdowns,cin,hardrock,0.5,0.181,-0.319,-63.8,Under
Caleb Williams,touchdowns,chi,fanatics,0.5,0.181,-0.319,-63.8,Under
Caleb Williams,touchdowns,chi,draftkings,0.5,0.181,-0.319,-63.8,Under
Caleb Williams,touchdowns,chi,hardrock,0.5,0.181,-0.319,-63.8,Under
Matthew Golden,touchdowns,gnb,fanduel,0.5,0.181,-0.319,-63.8,Under
Matthew Golden,touchdowns,gnb,caesars,0.5,0.181,-0.319,-63.8,Under
Makai Lemon,touchdowns,phi,hardrock,0.5,0.181,-0.319,-63.8,Under
Makai Lemon,touchdowns,phi,draftkings,0.5,0.181,-0.319,-63.8,Under
Caleb Williams,touchdowns,chi,caesars,0.5,0.181,-0.319,-63.8,Under
Caleb Williams,touchdowns,chi,fanduel,0.5,0.181,-0.319,-63.8,Under
Matthew Golden,touchdowns,gnb,draftkings,0.5,0.181,-0.319,-63.8,Under
Mike Gesicki,touchdowns,cin,fanatics,0.5,0.181,-0.319,-63.8,Under
Bo Nix,touchdowns,den,caesars,0.5,0.181,-0.319,-63.8,Under
Patrick Mahomes,touchdowns,kan,draftkings,0.5,0.181,-0.319,-63.8,Under
Bo Nix,touchdowns,den,hardrock,0.5,0.181,-0.319,-63.8,Under
Bo Nix,touchdowns,den,draftkings,0.5,0.181,-0.319,-63.8,Under
Bo Nix,touchdowns,den,fanduel,0.5,0.181,-0.319,-63.8,Under
Bo Nix,touchdowns,den,fanatics,0.5,0.181,-0.319,-63.8,Under
Patrick Mahomes,touchdowns,kan,fanduel,0.5,0.181,-0.319,-63.8,Under
Patrick Mahomes,touchdowns,kan,fanatics,0.5,0.181,-0.319,-63.8,Under
Patrick Mahomes,touchdowns,kan,caesars,0.5,0.181,-0.319,-63.8,Under
Patrick Mahomes,touchdowns,kan,hardrock,0.5,0.181,-0.319,-63.8,Under
Dontayvion Wicks,touchdowns,phi,hardrock,0.5,0.181,-0.319,-63.8,Under
Dontayvion Wicks,touchdowns,phi,caesars,0.5,0.181,-0.319,-63.8,Under
Braelon Allen,touchdowns,nyj,fanatics,0.5,0.189,-0.311,-62.2,Under
David Njoku,touchdowns,lac,fanduel,0.5,0.189,-0.311,-62.2,Under
David Njoku,touchdowns,lac,fanatics,0.5,0.189,-0.311,-62.2,Under
Braelon Allen,touchdowns,nyj,fanduel,0.5,0.189,-0.311,-62.2,Under
David Njoku,touchdowns,lac,hardrock,0.5,0.189,-0.311,-62.2,Under
Braelon Allen,touchdowns,nyj,hardrock,0.5,0.189,-0.311,-62.2,Under
David Njoku,touchdowns,lac,caesars,0.5,0.189,-0.311,-62.2,Under
Isaac TeSlaa,touchdowns,det,fanduel,0.5,0.189,-0.311,-62.2,Under
Isaac TeSlaa,touchdowns,det,hardrock,0.5,0.189,-0.311,-62.2,Under
Keaton Mitchell,touchdowns,lac,draftkings,0.5,0.189,-0.311,-62.2,Under
Isaac TeSlaa,touchdowns,det,caesars,0.5,0.189,-0.311,-62.2,Under
Braelon Allen,touchdowns,nyj,caesars,0.5,0.189,-0.311,-62.2,Under
Braelon Allen,touchdowns,nyj,draftkings,0.5,0.189,-0.311,-62.2,Under
David Njoku,touchdowns,lac,draftkings,0.5,0.189,-0.311,-62.2,Under
Isaac TeSlaa,touchdowns,det,draftkings,0.5,0.189,-0.311,-62.2,Under
Keaton Mitchell,touchdowns,lac,hardrock,0.5,0.189,-0.311,-62.2,Under
Keaton Mitchell,touchdowns,lac,caesars,0.5,0.189,-0.311,-62.2,Under
Keaton Mitchell,touchdowns,lac,fanatics,0.5,0.189,-0.311,-62.2,Under
Keaton Mitchell,touchdowns,lac,fanduel,0.5,0.189,-0.311,-62.2,Under
Bucky Irving,receiving-yards,tam,fanatics,10.5,17.0,6.5,61.9,Over
Jahan Dotson,receiving-yards,atl,fanatics,15.5,25.0,9.5,61.29,Over
Isaac TeSlaa,receiving-yards,det,draftkings,15.5,25.0,9.5,61.29,Over
Khalil Shakir,touchdowns,buf,hardrock,0.5,0.197,-0.303,-60.6,Under
Justin Herbert,touchdowns,lac,draftkings,0.5,0.197,-0.303,-60.6,Under
Justin Herbert,touchdowns,lac,caesars,0.5,0.197,-0.303,-60.6,Under
Justin Herbert,touchdowns,lac,hardrock,0.5,0.197,-0.303,-60.6,Under
Michael Wilson,touchdowns,ari,fanduel,0.5,0.197,-0.303,-60.6,Under
Michael Wilson,touchdowns,ari,fanatics,0.5,0.197,-0.303,-60.6,Under
Wan'Dale Robinson,touchdowns,ten,caesars,0.5,0.197,-0.303,-60.6,Under
Wan'Dale Robinson,touchdowns,ten,hardrock,0.5,0.197,-0.303,-60.6,Under
Wan'Dale Robinson,touchdowns,ten,fanatics,0.5,0.197,-0.303,-60.6,Under
Wan'Dale Robinson,touchdowns,ten,fanduel,0.5,0.197,-0.303,-60.6,Under
Michael Wilson,touchdowns,ari,caesars,0.5,0.197,-0.303,-60.6,Under
Colby Parkinson,touchdowns,,fanduel,0.5,0.197,-0.303,-60.6,Under
Colby Parkinson,touchdowns,,caesars,0.5,0.197,-0.303,-60.6,Under
Wan'Dale Robinson,touchdowns,ten,draftkings,0.5,0.197,-0.303,-60.6,Under
Keenan Allen,touchdowns,ind,draftkings,0.5,0.197,-0.303,-60.6,Under
Colby Parkinson,touchdowns,,hardrock,0.5,0.197,-0.303,-60.6,Under
Justin Herbert,touchdowns,lac,fanatics,0.5,0.197,-0.303,-60.6,Under
Justin Herbert,touchdowns,lac,fanduel,0.5,0.197,-0.303,-60.6,Under
Colby Parkinson,touchdowns,,draftkings,0.5,0.197,-0.303,-60.6,Under
Colby Parkinson,touchdowns,,fanatics,0.5,0.197,-0.303,-60.6,Under
Keenan Allen,touchdowns,ind,hardrock,0.5,0.197,-0.303,-60.6,Under
Keenan Allen,touchdowns,ind,fanduel,0.5,0.197,-0.303,-60.6,Under
De'Zhaun Stribling,touchdowns,sfo,fanduel,0.5,0.197,-0.303,-60.6,Under
De'Zhaun Stribling,touchdowns,sfo,hardrock,0.5,0.197,-0.303,-60.6,Under
Dalton Schultz,touchdowns,hou,fanduel,0.5,0.197,-0.303,-60.6,Under
Dalton Schultz,touchdowns,hou,fanatics,0.5,0.197,-0.303,-60.6,Under
Khalil Shakir,touchdowns,buf,fanatics,0.5,0.197,-0.303,-60.6,Under
Michael Wilson,touchdowns,ari,draftkings,0.5,0.197,-0.303,-60.6,Under
Khalil Shakir,touchdowns,buf,fanduel,0.5,0.197,-0.303,-60.6,Under
Dalton Schultz,touchdowns,hou,draftkings,0.5,0.197,-0.303,-60.6,Under
Keenan Allen,touchdowns,ind,fanatics,0.5,0.197,-0.303,-60.6,Under
Michael Wilson,touchdowns,ari,hardrock,0.5,0.197,-0.303,-60.6,Under
De'Zhaun Stribling,touchdowns,sfo,draftkings,0.5,0.197,-0.303,-60.6,Under
Keenan Allen,touchdowns,ind,caesars,0.5,0.197,-0.303,-60.6,Under
Dalton Schultz,touchdowns,hou,hardrock,0.5,0.197,-0.303,-60.6,Under
De'Zhaun Stribling,touchdowns,sfo,caesars,0.5,0.197,-0.303,-60.6,Under
Khalil Shakir,touchdowns,buf,caesars,0.5,0.197,-0.303,-60.6,Under
Dalton Schultz,touchdowns,hou,caesars,0.5,0.197,-0.303,-60.6,Under
Khalil Shakir,touchdowns,buf,draftkings,0.5,0.197,-0.303,-60.6,Under
Rachaad White,rushing-yards,was,sleeper,22.5,36.0,13.5,60.0,Over
Tyler Shough,touchdowns,nor,caesars,0.5,0.205,-0.29500000000000004,-59.0,Under
Chris Brooks,touchdowns,gnb,caesars,0.5,0.205,-0.29500000000000004,-59.0,Under
Chris Brooks,touchdowns,gnb,hardrock,0.5,0.205,-0.29500000000000004,-59.0,Under
Chris Brooks,touchdowns,gnb,draftkings,0.5,0.205,-0.29500000000000004,-59.0,Under
Cooper Kupp,touchdowns,sea,fanatics,0.5,0.205,-0.29500000000000004,-59.0,Under
Cooper Kupp,touchdowns,sea,caesars,0.5,0.205,-0.29500000000000004,-59.0,Under
Chris Brooks,touchdowns,gnb,fanatics,0.5,0.205,-0.29500000000000004,-59.0,Under
Chris Brooks,touchdowns,gnb,fanduel,0.5,0.205,-0.29500000000000004,-59.0,Under
Cooper Kupp,touchdowns,sea,hardrock,0.5,0.205,-0.29500000000000004,-59.0,Under
Cooper Kupp,touchdowns,sea,fanduel,0.5,0.205,-0.29500000000000004,-59.0,Under
Cooper Kupp,touchdowns,sea,draftkings,0.5,0.205,-0.29500000000000004,-59.0,Under
Tyler Shough,touchdowns,nor,fanduel,0.5,0.205,-0.29500000000000004,-59.0,Under
Tyler Shough,touchdowns,nor,hardrock,0.5,0.205,-0.29500000000000004,-59.0,Under
Tyler Shough,touchdowns,nor,draftkings,0.5,0.205,-0.29500000000000004,-59.0,Under
Tyjae Spears,rushing-yards,ten,draftkings,19.5,31.0,11.5,58.97,Over
Jahmyr Gibbs,first-touchdown-scorer,det,hardrock,0.5,0.21,-0.29000000000000004,-58.0,Under
Jahmyr Gibbs,first-touchdown-scorer,det,fanduel,0.5,0.21,-0.29000000000000004,-58.0,Under
Jahmyr Gibbs,first-touchdown-scorer,det,draftkings,0.5,0.21,-0.29000000000000004,-58.0,Under
Jahmyr Gibbs,first-touchdown-scorer,det,caesars,0.5,0.21,-0.29000000000000004,-58.0,Under
Jahmyr Gibbs,first-touchdown-scorer,det,fanatics,0.5,0.21,-0.29000000000000004,-58.0,Under
Devaughn Vele,touchdowns,nor,draftkings,0.5,0.213,-0.28700000000000003,-57.4,Under
Harold Fannin,touchdowns,cle,caesars,0.5,0.213,-0.28700000000000003,-57.4,Under
Harold Fannin,touchdowns,cle,hardrock,0.5,0.213,-0.28700000000000003,-57.4,Under
Harold Fannin,touchdowns,cle,draftkings,0.5,0.213,-0.28700000000000003,-57.4,Under
Devaughn Vele,touchdowns,nor,fanduel,0.5,0.213,-0.28700000000000003,-57.4,Under
Devaughn Vele,touchdowns,nor,fanatics,0.5,0.213,-0.28700000000000003,-57.4,Under
Devaughn Vele,touchdowns,nor,caesars,0.5,0.213,-0.28700000000000003,-57.4,Under
Devaughn Vele,touchdowns,nor,hardrock,0.5,0.213,-0.28700000000000003,-57.4,Under
Stefon Diggs,touchdowns,was,hardrock,0.5,0.213,-0.28700000000000003,-57.4,Under
Kayshon Boutte,touchdowns,hou,draftkings,0.5,0.213,-0.28700000000000003,-57.4,Under
Kayshon Boutte,touchdowns,hou,hardrock,0.5,0.213,-0.28700000000000003,-57.4,Under
Kayshon Boutte,touchdowns,hou,caesars,0.5,0.213,-0.28700000000000003,-57.4,Under
Harold Fannin,touchdowns,cle,fanduel,0.5,0.213,-0.28700000000000003,-57.4,Under
D.J. Moore,touchdowns,buf,draftkings,0.5,0.213,-0.28700000000000003,-57.4,Under
Romeo Doubs,touchdowns,nwe,fanatics,0.5,0.213,-0.28700000000000003,-57.4,Under
Romeo Doubs,touchdowns,nwe,fanduel,0.5,0.213,-0.28700000000000003,-57.4,Under
D.J. Moore,touchdowns,buf,hardrock,0.5,0.213,-0.28700000000000003,-57.4,Under
Stefon Diggs,touchdowns,was,draftkings,0.5,0.213,-0.28700000000000003,-57.4,Under
Romeo Doubs,touchdowns,nwe,draftkings,0.5,0.213,-0.28700000000000003,-57.4,Under
Romeo Doubs,touchdowns,nwe,hardrock,0.5,0.213,-0.28700000000000003,-57.4,Under
Cade Otton,touchdowns,tam,hardrock,0.5,0.213,-0.28700000000000003,-57.4,Under
Cade Otton,touchdowns,tam,fanduel,0.5,0.213,-0.28700000000000003,-57.4,Under
Cade Otton,touchdowns,tam,caesars,0.5,0.213,-0.28700000000000003,-57.4,Under
Cade Otton,touchdowns,tam,draftkings,0.5,0.213,-0.28700000000000003,-57.4,Under
Cade Otton,touchdowns,tam,fanatics,0.5,0.213,-0.28700000000000003,-57.4,Under
Tre' Harris,touchdowns,lac,caesars,0.5,0.213,-0.28700000000000003,-57.4,Under
Kayshon Boutte,touchdowns,hou,fanduel,0.5,0.213,-0.28700000000000003,-57.4,Under
Kayshon Boutte,touchdowns,hou,fanatics,0.5,0.213,-0.28700000000000003,-57.4,Under
Tre' Harris,touchdowns,lac,fanduel,0.5,0.213,-0.28700000000000003,-57.4,Under
Tre' Harris,touchdowns,lac,hardrock,0.5,0.213,-0.28700000000000003,-57.4,Under
Tre' Harris,touchdowns,lac,fanatics,0.5,0.213,-0.28700000000000003,-57.4,Under
Tre' Harris,touchdowns,lac,draftkings,0.5,0.213,-0.28700000000000003,-57.4,Under
Romeo Doubs,touchdowns,nwe,caesars,0.5,0.213,-0.28700000000000003,-57.4,Under
D.J. Moore,touchdowns,buf,fanatics,0.5,0.213,-0.28700000000000003,-57.4,Under
D.J. Moore,touchdowns,buf,fanduel,0.5,0.213,-0.28700000000000003,-57.4,Under
D.J. Moore,touchdowns,buf,caesars,0.5,0.213,-0.28700000000000003,-57.4,Under
Hunter Henry,touchdowns,nwe,fanatics,0.5,0.213,-0.28700000000000003,-57.4,Under
Hunter Henry,touchdowns,nwe,caesars,0.5,0.213,-0.28700000000000003,-57.4,Under
Hunter Henry,touchdowns,nwe,fanduel,0.5,0.213,-0.28700000000000003,-57.4,Under
Hunter Henry,touchdowns,nwe,hardrock,0.5,0.213,-0.28700000000000003,-57.4,Under
Hunter Henry,touchdowns,nwe,draftkings,0.5,0.213,-0.28700000000000003,-57.4,Under
Stefon Diggs,touchdowns,was,fanatics,0.5,0.213,-0.28700000000000003,-57.4,Under
Stefon Diggs,touchdowns,was,fanduel,0.5,0.213,-0.28700000000000003,-57.4,Under
Stefon Diggs,touchdowns,was,caesars,0.5,0.213,-0.28700000000000003,-57.4,Under
Kayshon Boutte,receiving-yards,hou,riverscasino,20.5,32.0,11.5,56.1,Over
Kayshon Boutte,receiving-yards,hou,fanatics,20.5,32.0,11.5,56.1,Over
Brian Robinson,touchdowns,atl,fanduel,0.5,0.221,-0.279,-55.8,Under
Pat Freiermuth,touchdowns,pit,fanatics,0.5,0.221,-0.279,-55.8,Under
Pat Freiermuth,touchdowns,pit,fanduel,0.5,0.221,-0.279,-55.8,Under
T.J. Hockenson,touchdowns,min,fanatics,0.5,0.221,-0.279,-55.8,Under
T.J. Hockenson,touchdowns,min,caesars,0.5,0.221,-0.279,-55.8,Under
T.J. Hockenson,touchdowns,min,hardrock,0.5,0.221,-0.279,-55.8,Under
T.J. Hockenson,touchdowns,min,draftkings,0.5,0.221,-0.279,-55.8,Under
Alec Pierce,touchdowns,ind,fanatics,0.5,0.221,-0.279,-55.8,Under
Samaje Perine,touchdowns,cin,draftkings,0.5,0.221,-0.279,-55.8,Under
Alec Pierce,touchdowns,ind,fanduel,0.5,0.221,-0.279,-55.8,Under
Dalton Kincaid,touchdowns,buf,hardrock,0.5,0.221,-0.279,-55.8,Under
Alec Pierce,touchdowns,ind,caesars,0.5,0.221,-0.279,-55.8,Under
Alec Pierce,touchdowns,ind,hardrock,0.5,0.221,-0.279,-55.8,Under
Dalton Kincaid,touchdowns,buf,caesars,0.5,0.221,-0.279,-55.8,Under
Dalton Kincaid,touchdowns,buf,fanatics,0.5,0.221,-0.279,-55.8,Under
Alec Pierce,touchdowns,ind,draftkings,0.5,0.221,-0.279,-55.8,Under
Dalton Kincaid,touchdowns,buf,fanduel,0.5,0.221,-0.279,-55.8,Under
Brian Robinson,touchdowns,atl,fanatics,0.5,0.221,-0.279,-55.8,Under
